DAY,MONTH,YEAR,HOUR,ENERGIA1,ENERGIA2,TEMPERATURA,UMIDADE,CHUVA,IRRADIACAO
21,10,16,09,1.0,0.9,18.21,75.54,0.0,248.68
21,10,16,10,1.0,1.1,18.77,75.73,0.0,500.91
21,10,16,11,3.4,3.3,20.5,76.22,0.0,682.88
21,10,16,12,2.0,2.0,20.41,75.98,0.0,770.81
21,10,16,13,3.6,3.6,20.87,76.22,0.0,881.66
21,10,16,14,0.8,0.8,22.27,76.59,0.0,896.38
21,10,16,15,5.2,5.2,23.48,76.98,0.0,704.25
21,10,16,16,2.3,2.2,23.8,76.96,0.0,532.71
21,10,16,17,1.2,1.3,23.74,76.89,0.0,352.15
21,10,16,18,0.5,0.5,23.0,76.69,0.0,173.44
22,10,16,06,0.0,0.0,15.04,74.75,0.0,3.04
22,10,16,07,0.1,0.1,14.68,74.67,0.0,22.93
22,10,16,08,0.9,0.9,16.37,75.27,0.0,228.1
22,10,16,09,1.7,1.7,18.41,75.84,0.0,423.3
22,10,16,10,1.0,1.0,19.73,76.03,0.0,261.83
22,10,16,11,1.5,1.4,20.56,76.44,0.0,341.64
22,10,16,12,2.1,2.2,22.6,76.73,0.0,577.54
22,10,16,13,1.6,1.6,24.13,77.0,0.0,779.05
22,10,16,14,3.6,3.5,25.41,77.31,0.0,787.53
22,10,16,15,2.7,2.8,26.02,77.65,0.0,631.8
22,10,16,16,1.4,1.4,26.56,77.77,0.0,366.71
22,10,16,17,0.8,0.7,26.69,77.73,0.0,217.24
22,10,16,18,0.5,0.5,26.26,77.51,0.0,147.94
23,10,16,06,0.0,0.0,18.2,75.59,0.0,1.74
23,10,16,07,0.3,0.2,17.73,75.56,0.0,55.52
23,10,16,08,0.8,0.8,19.51,76.2,0.0,195.94
23,10,16,09,1.1,1.1,20.84,76.37,0.0,273.9
23,10,16,10,1.9,1.9,22.4,76.68,0.0,576.73
23,10,16,11,2.3,2.3,23.79,77.01,0.0,622.73
23,10,16,12,2.6,2.6,24.95,77.34,0.0,729.2
23,10,16,13,2.3,2.2,26.16,77.61,0.0,543.87
23,10,16,14,1.4,1.5,26.4,77.65,0.0,463.02
23,10,16,15,2.9,2.9,27.94,78.08,0.0,665.7
23,10,16,16,1.9,1.9,29.49,78.54,0.0,506.74
23,10,16,17,1.2,1.1,30.02,78.57,0.0,341.29
23,10,16,18,0.5,0.6,29.66,78.35,0.0,152.51
24,10,16,06,0.0,0.0,18.85,75.8,0.0,4.21
24,10,16,07,0.2,0.2,18.96,75.85,0.0,50.15
24,10,16,08,0.7,0.8,19.7,76.08,0.0,198.19
24,10,16,09,1.7,1.6,22.09,77.13,0.0,439.09
24,10,16,10,2.4,2.4,23.66,77.15,0.0,618.57
24,10,16,11,2.7,2.6,26.1,77.98,0.0,748.64
24,10,16,12,0.7,0.8,28.29,78.27,0.0,867.81
24,10,16,13,5.0,4.9,29.92,78.55,0.0,930.31
24,10,16,14,2.6,2.6,30.7,78.67,0.0,792.38
24,10,16,15,2.0,2.0,31.46,78.84,0.0,418.27
24,10,16,16,1.2,1.1,30.99,78.7,0.0,281.82
24,10,16,17,0.5,0.6,29.6,78.28,0.0,124.85
24,10,16,18,0.3,0.2,28.57,78.15,0.0,60.3
25,10,16,06,0.0,0.0,19.42,75.92,0.0,1.43
25,10,16,07,0.0,0.0,19.58,76.01,0.0,30.46
25,10,16,08,0.7,0.8,20.12,76.19,0.0,147.86
25,10,16,09,0.0,0.0,22.11,76.82,0.0,282.5
25,10,16,10,0.0,0.0,23.22,77.0,0.0,412.52
25,10,16,11,0.0,0.0,24.99,77.41,0.0,598.13
25,10,16,12,0.0,0.0,26.02,77.73,0.0,678.82
25,10,16,13,0.0,0.0,26.25,77.7,0.0,462.41
25,10,16,14,10.3,10.2,25.34,77.34,0.0,323.46
25,10,16,15,0.0,0.0,24.97,77.24,0.0,195.0
25,10,16,16,1.2,1.2,24.36,77.11,0.0,87.08
25,10,16,17,0.4,0.4,23.4,76.91,0.4,40.64
25,10,16,18,0.2,0.1,21.6,76.54,0.2,29.94
26,10,16,06,0.0,0.0,19.89,76.29,0.0,0.87
26,10,16,07,0.1,0.1,20.2,76.38,0.0,17.48
26,10,16,08,0.2,0.2,20.18,76.39,0.0,43.05
26,10,16,09,0.2,0.2,20.72,76.56,2.0,51.94
26,10,16,10,0.9,0.9,21.36,76.9,0.7,249.98
26,10,16,11,1.2,1.2,22.43,77.23,0.0,245.51
26,10,16,12,0.6,0.6,22.8,77.15,0.0,142.5
26,10,16,13,0.6,0.5,22.62,77.05,0.0,123.92
26,10,16,14,0.5,0.5,23.44,77.25,0.0,115.42
26,10,16,15,0.4,0.4,22.97,77.09,0.2,92.93
26,10,16,16,0.8,0.7,22.48,77.01,0.0,150.35
26,10,16,17,0.2,0.3,22.57,77.04,0.0,68.54
26,10,16,18,0.4,0.3,22.55,77.07,0.0,72.52
27,10,16,06,0.0,0.0,15.7,75.37,0.0,7.37
27,10,16,07,0.0,0.0,15.72,75.35,0.0,49.97
27,10,16,08,0.0,0.0,16.31,75.52,0.0,102.16
27,10,16,09,0.0,0.0,17.15,75.65,0.0,338.75
27,10,16,10,0.0,0.0,17.94,75.83,0.0,506.99
27,10,16,11,0.0,0.0,18.22,75.87,0.0,371.41
27,10,16,12,7.0,6.9,17.81,75.85,0.0,364.37
27,10,16,13,1.9,1.8,16.82,75.57,0.2,458.44
27,10,16,14,2.3,2.2,19.21,76.21,0.0,730.86
27,10,16,15,0.0,0.0,20.05,76.35,0.0,710.78
27,10,16,16,5.4,5.4,20.17,76.34,0.0,488.35
27,10,16,17,1.5,1.4,19.52,76.18,0.0,390.16
27,10,16,18,0.5,0.6,18.64,75.92,0.0,165.94
28,10,16,06,0.0,0.0,8.7,73.52,0.0,5.92
28,10,16,07,0.3,0.2,9.63,73.69,0.0,79.91
28,10,16,08,1.0,1.1,11.5,73.88,0.0,284.47
28,10,16,09,2.2,2.1,13.01,74.47,0.0,561.91
28,10,16,10,2.4,2.4,14.33,74.72,0.0,636.89
28,10,16,11,2.6,2.5,15.22,75.06,0.0,645.52
28,10,16,12,2.0,2.0,16.44,75.45,0.0,881.53
28,10,16,13,2.8,2.9,17.58,75.67,0.0,963.25
28,10,16,14,2.0,2.0,18.39,75.83,0.0,831.33
28,10,16,15,4.9,4.8,19.55,76.15,0.0,674.01
28,10,16,16,2.4,2.4,20.29,76.37,0.0,565.39
28,10,16,17,1.3,1.3,20.48,76.57,0.0,372.59
28,10,16,18,0.5,0.6,20.78,76.8,0.0,194.58
29,10,16,06,0.0,0.0,7.69,73.22,0.0,5.2
29,10,16,07,0.2,0.2,8.61,73.13,0.0,82.12
29,10,16,08,1.1,1.1,11.29,74.27,0.0,271.04
29,10,16,09,2.0,2.0,13.91,74.94,0.0,494.65
29,10,16,10,1.8,1.8,15.6,75.14,0.0,679.58
29,10,16,11,0.0,0.0,17.48,75.76,0.0,817.36
29,10,16,12,0.0,0.0,18.7,76.0,0.0,954.47
29,10,16,13,0.0,0.0,20.48,76.54,0.0,1034.36
29,10,16,14,0.0,0.0,22.17,76.84,0.0,904.95
29,10,16,15,16.5,16.4,23.68,77.14,0.0,688.11
29,10,16,16,2.1,2.1,24.53,77.39,0.0,550.02
29,10,16,17,1.4,1.4,25.52,77.64,0.0,381.11
29,10,16,18,0.4,0.5,25.44,77.41,0.0,188.94
30,10,16,06,0.0,0.1,12.67,74.32,0.0,6.66
30,10,16,07,0.2,0.2,12.89,74.52,0.0,79.48
30,10,16,08,1.1,1.0,14.92,74.83,0.0,274.0
30,10,16,09,1.9,2.0,17.08,75.61,0.0,494.95
30,10,16,10,2.5,2.4,17.96,75.64,0.0,676.42
30,10,16,11,0.0,0.0,19.16,76.02,0.0,818.42
30,10,16,12,0.0,0.0,20.47,76.29,0.0,956.18
30,10,16,13,0.0,0.0,22.02,76.71,0.0,1038.8
07,11,16,16,1.5,1.4,31.8,76.69,0.0,513.49
07,11,16,17,1.2,1.3,32.35,76.85,0.0,369.59
07,11,16,18,0.5,0.4,31.34,76.43,0.0,173.52
08,11,16,06,0.1,0.0,17.75,72.77,0.0,11.2
08,11,16,07,0.3,0.3,18.86,73.07,0.0,88.98
08,11,16,08,1.0,1.0,21.06,73.93,0.0,265.71
08,11,16,09,1.8,1.9,24.07,74.62,0.0,492.25
08,11,16,10,1.9,1.8,25.08,74.8,0.0,472.45
08,11,16,11,1.6,1.6,26.03,75.17,0.0,670.75
08,11,16,12,3.6,3.6,27.57,75.4,0.0,797.44
08,11,16,13,3.0,3.0,28.92,75.72,0.0,979.58
08,11,16,14,2.2,2.2,29.55,75.95,0.0,619.13
08,11,16,15,2.0,2.0,30.49,76.06,0.0,511.65
08,11,16,16,0.9,0.9,30.48,75.98,0.0,228.35
08,11,16,17,0.8,0.8,27.72,75.14,0.0,198.26
08,11,16,18,0.3,0.3,26.18,74.85,0.0,80.49
08,11,16,19,0.0,0.0,25.5,74.6,0.0,12.14
09,11,16,06,0.0,0.0,18.14,72.81,0.0,8.64
09,11,16,07,0.3,0.3,18.46,72.85,0.0,65.14
09,11,16,08,0.5,0.4,19.08,72.96,0.0,118.28
09,11,16,09,1.6,1.7,21.28,73.69,0.0,439.44
09,11,16,10,1.6,1.5,22.62,74.2,0.0,427.23
09,11,16,11,2.1,2.0,24.08,74.49,0.0,544.71
09,11,16,12,1.7,1.8,25.88,74.88,0.0,585.79
09,11,16,13,2.3,2.2,26.53,74.84,0.0,513.32
09,11,16,14,0.6,0.7,25.84,74.7,0.0,564.14
09,11,16,15,3.8,3.7,26.84,74.94,0.0,574.99
09,11,16,16,0.4,0.4,24.72,74.4,3.1,95.2
09,11,16,17,0.6,0.6,23.22,74.08,1.7,135.6
09,11,16,18,0.3,0.3,24.92,74.57,0.0,101.87
10,11,16,06,0.0,0.1,17.3,72.66,0.0,6.92
10,11,16,07,0.2,0.2,17.48,72.72,0.0,58.43
10,11,16,08,0.9,0.9,18.62,72.83,0.0,238.87
10,11,16,09,1.9,1.8,21.35,73.28,0.0,497.75
10,11,16,10,1.5,1.5,23.14,74.11,0.0,655.01
10,11,16,11,0.0,0.0,24.93,74.81,0.0,807.32
10,11,16,12,0.0,0.0,26.37,75.22,0.0,945.64
10,11,16,13,0.0,0.0,27.95,75.73,0.0,1038.06
10,11,16,14,0.0,0.0,28.9,75.78,0.0,886.35
10,11,16,15,15.2,15.1,29.7,75.98,0.0,644.74
10,11,16,16,1.9,1.8,29.74,75.75,0.0,491.17
10,11,16,17,1.2,1.2,29.61,75.75,0.0,326.43
10,11,16,18,0.5,0.5,29.13,75.47,0.0,151.95
10,11,16,19,0.1,0.1,26.92,74.94,0.0,28.29
11,11,16,06,0.0,0.0,17.78,72.68,0.0,1.98
11,11,16,07,0.1,0.1,17.97,72.75,0.0,23.83
11,11,16,08,0.4,0.4,18.33,72.83,0.0,80.58
11,11,16,09,0.6,0.6,18.93,72.95,0.0,144.17
11,11,16,10,0.9,0.9,20.59,73.64,0.0,204.17
11,11,16,11,1.3,1.2,21.88,73.99,0.0,278.37
11,11,16,12,1.3,1.3,23.02,74.32,0.0,322.67
11,11,16,13,1.4,1.4,23.84,74.42,0.0,334.84
11,11,16,14,1.4,1.4,24.35,74.5,0.0,329.08
11,11,16,15,1.1,1.1,24.87,74.53,0.0,259.45
11,11,16,16,0.8,0.8,24.72,74.51,0.0,178.28
11,11,16,17,0.6,0.5,24.65,74.49,0.0,132.39
11,11,16,18,0.4,0.4,24.36,74.4,0.0,97.49
12,11,16,06,0.0,0.0,14.65,71.84,0.0,7.84
12,11,16,07,0.3,0.3,15.31,72.04,0.0,65.94
12,11,16,08,0.5,0.5,15.94,72.18,0.0,133.69
12,11,16,09,1.1,1.1,16.57,72.33,0.0,248.41
12,11,16,10,2.3,2.3,18.18,72.88,0.0,635.58
12,11,16,11,0.7,0.7,19.67,73.32,0.0,791.36
12,11,16,12,0.0,0.0,21.42,73.64,0.0,974.09
12,11,16,13,6.9,6.8,23.34,74.07,0.0,955.8
12,11,16,14,4.3,4.3,24.78,74.46,0.0,783.92
12,11,16,15,2.2,2.1,25.81,74.77,0.0,534.91
12,11,16,16,2.0,2.0,26.53,74.93,0.0,525.33
12,11,16,17,1.3,1.3,26.65,74.92,0.0,385.45
12,11,16,18,0.6,0.6,25.85,74.6,0.0,162.33
12,11,16,19,0.1,0.1,24.8,74.29,0.0,46.33
13,11,16,06,0.0,0.0,14.13,71.66,0.0,10.01
13,11,16,07,0.3,0.3,15.29,71.95,0.0,68.74
13,11,16,08,1.0,1.0,18.16,73.06,0.0,260.74
13,11,16,09,1.8,1.8,20.44,73.57,0.0,477.26
13,11,16,10,2.0,2.0,21.52,73.81,0.0,658.21
13,11,16,11,1.7,1.6,22.66,73.95,0.0,810.14
13,11,16,12,3.1,3.2,24.24,74.2,0.0,957.93
13,11,16,13,0.0,0.0,25.25,74.56,0.0,1030.48
13,11,16,14,0.0,0.0,26.54,74.89,0.0,895.58
13,11,16,15,10.7,10.7,27.78,75.24,0.0,674.51
13,11,16,16,2.0,1.9,28.64,75.46,0.0,528.77
13,11,16,17,1.3,1.4,29.26,75.58,0.0,376.15
13,11,16,18,0.5,0.4,29.17,75.62,0.0,195.5
13,11,16,19,0.1,0.1,27.89,74.95,0.0,39.64
14,11,16,06,0.0,0.0,15.66,71.89,0.0,9.19
14,11,16,07,0.3,0.3,16.16,72.03,0.0,72.17
14,11,16,08,0.9,1.0,18.2,72.8,0.0,249.8
14,11,16,09,1.7,1.6,20.29,73.46,0.0,445.7
14,11,16,10,2.0,2.0,22.02,73.91,0.0,683.85
14,11,16,11,0.0,0.0,23.53,74.27,0.0,816.47
14,11,16,12,5.9,5.9,25.62,74.63,0.0,964.94
14,11,16,13,3.3,3.2,27.59,75.13,0.0,1033.28
14,11,16,14,3.1,3.1,29.22,75.6,0.0,891.04
14,11,16,15,2.8,2.8,30.44,75.59,0.0,674.23
14,11,16,16,2.1,2.1,30.9,75.54,0.0,537.02
14,11,16,17,1.4,1.3,31.11,75.56,0.0,382.74
14,11,16,18,0.3,0.4,30.31,75.2,0.0,129.47
15,11,16,06,0.0,0.0,16.29,71.76,0.0,13.79
15,11,16,07,0.3,0.3,17.52,71.78,0.0,75.5
15,11,16,08,1.0,0.9,21.13,73.49,0.0,256.15
15,11,16,09,1.7,1.7,23.34,73.97,0.0,462.46
15,11,16,10,1.9,1.9,24.94,74.28,0.0,639.93
15,11,16,11,1.9,1.9,26.05,74.36,0.0,793.56
15,11,16,12,4.4,4.4,27.11,74.6,0.0,916.1
15,11,16,13,2.1,2.1,28.6,74.89,0.0,882.01
15,11,16,14,3.1,3.1,29.49,75.2,0.0,687.49
15,11,16,15,1.4,1.4,29.81,75.38,0.0,361.37
15,11,16,16,1.0,1.0,29.06,74.85,0.0,240.83
15,11,16,17,0.6,0.5,28.66,74.81,0.0,137.69
15,11,16,18,0.4,0.4,27.5,74.47,0.0,85.56
16,11,16,06,0.0,0.0,18.64,72.33,0.0,2.8
16,11,16,07,0.1,0.0,18.6,72.28,1.0,8.07
16,11,16,08,0.2,0.2,18.39,72.33,0.3,51.28
16,11,16,09,1.0,1.0,18.72,72.44,0.0,232.44
16,11,16,10,0.8,0.8,19.47,72.57,0.0,182.35
16,11,16,11,1.8,1.7,21.13,73.17,0.0,448.45
16,11,16,12,0.8,0.8,21.59,73.11,0.1,192.85
16,11,16,13,1.6,1.6,21.18,72.99,0.5,509.48
16,11,16,14,2.1,2.1,23.98,73.96,0.0,740.47
16,11,16,15,1.5,1.5,23.84,73.67,0.0,235.96
16,11,16,16,0.6,0.6,22.72,73.28,0.1,134.71
16,11,16,17,1.2,1.2,23.51,73.85,0.0,327.94
16,11,16,18,0.3,0.2,23.43,73.59,0.0,71.52
17,11,16,06,0.1,0.0,17.55,72.24,0.0,7.87
17,11,16,07,0.2,0.2,17.81,72.26,0.0,56.5
17,11,16,08,0.4,0.4,18.54,72.49,0.0,89.88
17,11,16,09,0.8,0.8,19.62,72.9,0.0,189.98
17,11,16,10,1.1,1.1,20.65,73.16,0.0,279.47
17,11,16,11,0.4,0.3,21.68,73.46,0.0,690.81
17,11,16,12,4.5,4.5,23.4,73.96,0.0,835.08
17,11,16,13,2.3,2.3,25.07,74.3,0.0,778.5
17,11,16,14,2.0,1.9,24.75,73.98,0.0,320.78
17,11,16,15,1.4,1.4,24.53,73.96,0.0,337.42
17,11,16,16,0.7,0.7,21.59,73.25,3.2,164.36
17,11,16,17,0.3,0.3,18.69,72.43,0.3,75.48
17,11,16,18,0.4,0.4,17.99,72.35,0.0,97.12
17,11,16,19,0.2,0.2,18.34,72.4,0.0,33.89
18,11,16,06,0.0,0.0,11.27,70.52,0.0,8.93
18,11,16,07,0.2,0.2,11.98,70.61,0.0,54.9
18,11,16,08,1.1,1.0,13.09,70.87,0.0,278.21
18,11,16,09,1.9,2.0,14.13,71.1,0.0,499.88
18,11,16,10,2.1,2.0,15.37,71.65,0.0,684.14
18,11,16,11,0.0,0.0,16.3,72.06,0.0,841.88
18,11,16,12,0.0,0.0,17.6,72.28,0.0,990.85
18,11,16,13,0.0,0.0,19.0,72.6,0.0,1058.82
18,11,16,14,0.0,0.0,20.74,73.07,0.0,897.46
18,11,16,15,15.9,15.8,21.85,73.11,0.0,711.78
18,11,16,16,1.8,1.8,21.8,73.01,0.0,466.46
18,11,16,17,1.5,1.5,21.47,72.86,0.0,394.73
18,11,16,18,0.5,0.5,20.9,72.71,0.0,214.72
18,11,16,19,0.1,0.1,19.5,72.28,0.0,46.07
19,11,16,06,0.0,0.0,9.82,70.06,0.0,11.19
19,11,16,07,0.3,0.3,10.85,70.14,0.0,64.04
19,11,16,08,1.1,1.1,14.33,71.5,0.0,284.23
19,11,16,09,1.9,1.9,16.59,71.91,0.0,496.99
19,11,16,10,1.9,1.9,18.19,72.35,0.0,675.67
19,11,16,11,3.3,3.3,19.3,72.6,0.0,777.44
19,11,16,12,2.9,2.9,20.46,72.79,0.0,784.12
19,11,16,13,3.0,2.9,22.16,73.25,0.0,1026.66
19,11,16,14,2.5,2.5,23.37,73.46,0.0,823.43
19,11,16,15,3.3,3.3,24.24,73.66,0.0,677.42
19,11,16,16,2.1,2.1,24.92,73.86,0.0,545.05
19,11,16,17,1.4,1.4,25.23,73.98,0.0,390.23
19,11,16,18,0.5,0.5,25.01,73.8,0.0,193.6
20,11,16,06,0.0,0.0,11.56,70.4,0.0,9.18
20,11,16,07,0.3,0.3,11.93,70.54,0.0,77.97
20,11,16,08,0.7,0.7,13.39,70.93,0.0,169.16
20,11,16,09,1.4,1.4,15.74,71.38,0.0,339.18
20,11,16,10,2.1,2.0,19.51,72.83,0.0,657.04
20,11,16,11,3.1,3.2,21.15,73.03,0.0,789.48
20,11,16,12,3.0,3.0,22.75,73.37,0.0,966.24
20,11,16,13,1.8,1.8,24.42,73.83,0.0,1038.85
20,11,16,14,4.7,4.7,26.46,74.31,0.0,899.86
20,11,16,15,2.6,2.6,28.46,74.84,0.0,686.24
20,11,16,16,2.0,1.9,28.56,74.73,0.0,499.27
20,11,16,17,1.1,1.2,28.34,74.72,0.0,318.68
20,11,16,18,0.5,0.4,27.38,74.32,0.0,122.43
21,11,16,06,0.0,0.0,14.26,70.99,0.0,5.29
21,11,16,07,0.2,0.2,14.53,71.08,0.0,50.24
21,11,16,08,1.0,1.0,15.21,71.15,0.0,256.18
21,11,16,09,1.6,1.6,17.83,72.04,0.0,407.69
21,11,16,10,2.3,2.2,21.63,73.44,0.0,602.28
21,11,16,11,0.7,0.7,24.18,73.96,0.0,787.02
21,11,16,12,4.0,4.0,26.8,74.47,0.0,948.86
21,11,16,13,4.0,4.0,28.92,74.68,0.0,1009.02
21,11,16,14,3.0,2.9,30.07,74.86,0.0,877.4
21,11,16,15,2.0,2.0,30.43,74.87,0.0,610.54
21,11,16,16,1.3,1.3,30.39,74.87,0.0,266.05
21,11,16,17,0.9,0.9,29.85,74.74,0.0,254.49
21,11,16,18,0.4,0.4,29.16,74.41,0.0,134.18
21,11,16,19,0.2,0.2,27.57,73.96,0.0,33.86
22,11,16,06,0.0,0.0,18.0,71.45,0.0,12.27
22,11,16,07,0.2,0.3,18.47,71.73,0.0,63.22
22,11,16,08,0.9,0.8,19.93,72.33,0.0,246.39
22,11,16,09,1.8,1.8,20.85,72.53,0.0,445.2
22,11,16,10,2.2,2.1,22.42,72.98,0.0,624.32
22,11,16,11,0.0,0.0,23.66,73.17,0.0,787.84
22,11,16,12,4.9,5.0,25.03,73.6,0.0,930.61
22,11,16,13,3.2,3.0,26.53,73.94,0.0,1004.07
22,11,16,14,3.2,3.3,27.62,74.09,0.0,712.4
22,11,16,15,2.2,2.2,28.34,74.07,0.0,568.9
22,11,16,16,1.3,1.2,28.46,74.06,0.0,337.58
22,11,16,17,1.3,1.3,29.14,74.25,0.0,386.66
22,11,16,18,0.6,0.6,28.5,73.97,0.0,189.25
22,11,16,19,0.1,0.1,26.71,73.32,0.0,29.33
23,11,16,06,0.0,0.0,16.58,70.57,0.0,12.88
23,11,16,07,0.3,0.2,17.67,70.92,0.0,52.91
23,11,16,08,0.9,0.9,19.44,71.73,0.0,246.5
23,11,16,09,1.7,1.6,21.29,72.33,0.0,456.53
23,11,16,10,1.7,1.7,23.16,72.8,0.0,635.64
23,11,16,11,1.9,1.8,25.25,73.27,0.0,793.27
23,11,16,12,0.0,0.0,26.9,73.34,0.0,931.25
23,11,16,13,7.4,7.2,28.1,73.55,0.0,1006.8
23,11,16,14,2.9,2.9,28.91,73.59,0.0,879.38
23,11,16,15,2.7,2.6,29.34,73.66,0.0,673.31
23,11,16,16,2.0,2.0,29.86,73.82,0.0,532.6
23,11,16,17,1.4,1.3,29.93,73.76,0.0,397.85
23,11,16,18,0.5,0.5,29.86,73.71,0.0,215.45
23,11,16,19,0.1,0.1,28.81,73.37,0.0,46.88
24,11,16,06,0.0,0.0,12.4,68.94,0.0,14.25
24,11,16,07,0.3,0.3,13.38,69.03,0.0,66.76
24,11,16,08,1.0,1.0,16.51,69.76,0.0,247.42
24,11,16,09,1.7,1.7,19.48,71.01,0.0,458.65
24,11,16,10,2.0,1.9,22.76,72.06,0.0,637.0
24,11,16,11,2.3,2.3,24.68,72.44,0.0,795.49
24,11,16,12,3.2,3.2,26.52,72.99,0.0,944.57
24,11,16,13,3.5,3.4,28.1,73.35,0.0,1015.31
24,11,16,14,2.2,2.3,29.91,73.58,0.0,888.0
24,11,16,15,3.3,3.3,31.07,73.83,0.0,670.58
24,11,16,16,2.2,2.1,31.64,73.91,0.0,525.23
24,11,16,17,1.2,1.2,32.36,74.1,0.0,388.84
24,11,16,18,0.5,0.5,32.11,73.88,0.0,204.36
24,11,16,19,0.1,0.1,30.18,73.06,0.0,43.98
25,11,16,06,0.0,0.0,18.53,70.14,0.0,4.47
25,11,16,07,0.1,0.1,18.9,70.3,2.0,16.01
25,11,16,08,0.6,0.6,19.8,70.56,0.0,139.77
25,11,16,09,0.5,0.4,21.47,71.15,0.3,110.75
25,11,16,10,0.2,0.3,20.94,70.85,5.0,63.92
25,11,16,11,0.5,0.5,20.77,70.77,1.9,106.99
25,11,16,12,1.3,1.2,21.24,70.93,0.8,319.63
25,11,16,13,2.3,2.3,23.28,71.52,0.0,639.81
25,11,16,14,2.2,2.2,24.46,71.89,0.0,626.6
25,11,16,15,1.7,1.6,25.31,72.13,0.0,422.88
25,11,16,16,1.4,1.4,25.96,72.48,0.0,377.3
25,11,16,17,1.2,1.3,26.35,72.45,0.0,315.54
25,11,16,18,0.5,0.5,26.6,72.46,0.0,135.07
25,11,16,19,0.2,0.1,25.81,72.19,0.0,43.48
26,11,16,06,0.0,0.0,19.55,70.59,0.0,7.1
26,11,16,07,0.3,0.3,19.82,70.7,0.0,72.58
26,11,16,08,0.7,0.7,21.08,71.36,0.0,174.57
26,11,16,09,1.4,1.4,22.74,71.9,0.0,361.88
26,11,16,10,1.8,1.8,24.82,72.38,0.0,497.99
26,11,16,11,2.0,1.9,25.62,72.46,0.0,533.94
26,11,16,12,2.9,2.9,27.75,72.99,0.0,917.53
26,11,16,13,2.3,2.3,28.97,73.36,0.0,931.72
26,11,16,14,3.3,3.3,30.15,73.56,0.0,869.37
26,11,16,15,2.6,2.6,31.21,73.73,0.0,676.22
26,11,16,16,2.0,2.0,32.34,73.98,0.0,520.3
26,11,16,17,1.2,1.2,32.74,74.05,0.0,383.33
26,11,16,18,0.5,0.5,32.62,74.09,0.0,202.71
26,11,16,19,0.1,0.1,31.1,73.61,0.0,45.93
27,11,16,06,0.0,0.0,20.95,71.06,0.0,8.82
27,11,16,07,0.2,0.2,21.34,71.1,0.0,44.23
27,11,16,08,0.5,0.5,22.53,71.43,0.0,111.2
27,11,16,09,0.8,0.7,23.47,71.89,0.0,194.96
27,11,16,10,1.4,1.4,25.15,72.43,0.0,367.22
27,11,16,11,1.0,1.0,26.44,72.71,0.0,236.15
27,11,16,12,0.6,0.6,26.64,72.55,0.0,150.87
27,11,16,13,1.0,1.0,27.44,72.9,0.0,253.11
27,11,16,14,1.4,1.3,27.86,72.98,0.0,354.33
27,11,16,15,0.0,0.1,23.38,71.65,5.3,12.79
27,11,16,16,0.8,0.7,22.51,71.52,0.2,176.88
27,11,16,17,0.8,0.8,23.39,71.94,0.0,205.12
27,11,16,18,0.5,0.5,23.26,71.82,0.0,118.72
27,11,16,19,0.0,0.0,22.85,71.69,0.0,20.03
28,11,16,06,0.0,0.1,20.82,71.35,0.0,4.83
28,11,16,07,0.2,0.1,20.87,71.37,0.0,35.83
28,11,16,08,0.4,0.4,20.92,71.42,0.0,109.76
28,11,16,09,1.6,1.5,22.73,71.79,0.0,398.37
28,11,16,10,1.5,1.6,24.64,72.77,0.0,405.06
28,11,16,11,1.4,1.2,25.72,73.11,0.0,328.87
28,11,16,12,1.0,1.1,26.24,73.12,0.0,264.9
28,11,16,13,0.4,0.4,25.94,72.87,0.1,90.17
28,11,16,14,0.1,0.1,23.48,72.18,6.5,20.41
28,11,16,15,0.1,0.0,22.55,71.9,4.7,22.86
28,11,16,16,0.0,0.0,22.31,71.97,1.2,79.2
28,11,16,17,0.0,0.0,22.5,72.02,0.4,85.9
28,11,16,18,0.0,0.0,22.51,72.0,0.1,34.22
28,11,16,19,0.0,0.0,22.39,72.04,0.1,7.41
29,11,16,06,0.0,0.0,20.65,71.81,0.1,1.82
29,11,16,07,0.2,0.2,20.61,71.82,0.1,47.64
29,11,16,08,0.4,0.4,21.0,71.91,0.0,99.34
29,11,16,09,0.9,0.9,21.83,72.18,0.0,219.98
29,11,16,10,0.7,0.6,22.46,72.34,0.0,167.11
29,11,16,11,0.7,0.7,22.25,72.28,0.0,165.83
29,11,16,12,2.1,2.0,24.15,72.86,0.0,605.09
29,11,16,13,2.2,2.2,25.3,73.12,0.0,744.96
29,11,16,14,1.7,1.7,26.64,73.47,0.0,871.38
29,11,16,15,3.8,3.8,27.45,73.65,0.0,705.75
29,11,16,16,2.0,2.0,28.44,73.89,0.0,528.82
29,11,16,17,1.4,1.3,28.59,73.78,0.0,408.73
29,11,16,18,0.5,0.6,28.24,73.47,0.0,218.31
29,11,16,19,0.1,0.1,27.15,73.14,0.0,52.58
30,11,16,06,0.0,0.0,16.93,70.52,0.0,11.83
30,11,16,07,0.3,0.2,18.18,71.11,0.0,67.18
30,11,16,08,0.9,0.9,19.45,71.41,0.0,225.92
30,11,16,09,1.8,1.8,21.0,71.79,0.0,465.58
30,11,16,10,2.1,2.1,21.96,72.02,0.0,628.89
30,11,16,11,1.7,1.7,22.61,72.15,0.0,736.35
30,11,16,13,0.0,0.0,25.85,72.83,0.0,1043.25
30,11,16,14,0.0,0.0,26.76,73.02,0.0,942.47
30,11,16,15,13.2,13.2,27.65,73.22,0.0,719.81
